Make,Vehicle_Class,Engine_Size,Cylinders,Transmission,Fuel_Type,Fuel_Consumption_City,Fuel_Consumption_Hwy,Fuel_Consumption_Comb,Fuel_Consumption_Comb,CO2_Emissions
5,11,2,4,17,4,10.7,7.5,9.3,30,217
5,11,2,4,17,4,11,7.7,9.5,30,222
5,11,2,4,17,4,10.8,8,9.5,30,223
5,11,3,6,17,4,11.7,8.6,10.3,27,241
5,11,2,4,17,4,11.8,8.6,10.3,27,240
5,11,3,6,17,4,12.9,9.5,11.4,25,266
5,12,3,6,17,0,10.3,8,9.3,30,246
5,12,3,6,17,4,13,9.8,11.5,25,270
5,12,4.4,8,17,4,15.4,11.2,13.5,21,317
5,12,4.4,8,17,4,16.6,12.1,14.6,19,341
5,12,3,6,17,4,13,9.8,11.5,25,270
5,12,4.4,8,17,4,15.4,11.2,13.5,21,317
5,12,4.4,8,17,4,16.6,12.1,14.6,19,341
6,13,8,16,9,4,26.8,16.6,22.2,13,522
7,12,3.6,6,18,3,12.9,9,11.2,25,263
7,12,3.6,6,18,3,13.8,9.4,11.8,24,277
7,11,1.4,4,15,3,9.3,7.2,8.3,34,194
7,11,1.4,4,15,3,8.6,7.1,7.9,36,185
7,11,1.4,4,15,3,9.9,7.8,8.9,32,210
7,11,1.4,4,15,3,9,7.6,8.3,34,196
7,11,2,4,3,4,11.8,9.1,10.6,27,248
7,11,2.5,4,3,3,11.1,8.6,10,28,234
7,2,3.6,6,18,3,11.3,7.9,9.7,29,228
7,2,2.5,4,3,3,9.3,6.7,8.1,35,190
7,2,3.6,6,18,3,11.8,8,10.1,28,237
7,1,2,4,18,4,10.7,7.4,9.2,31,217
7,1,2,4,17,4,11,8,9.6,29,227
7,1,3.6,6,18,3,12.4,8.7,10.7,26,250
8,0,2,4,17,4,10.5,7.7,9.2,31,216
8,0,2,4,25,4,12,8.2,10.3,27,240
8,0,3.6,6,17,3,11.6,8,10,28,234
8,0,2,4,17,4,10.8,7.9,9.5,30,222
8,0,3.6,6,17,3,12.1,8.6,10.5,27,247
8,0,3.6,6,17,4,13.9,9.4,11.9,24,291
8,0,3.6,6,25,4,14.4,10.4,12.6,22,295
8,1,2,4,17,4,11,7.8,9.5,30,224
8,1,3,6,17,4,13,9.1,11.2,25,263
8,1,3.6,6,17,3,13,8.9,11.1,25,261
8,2,2,4,17,4,11,7.8,9.5,30,224
8,2,3.6,6,17,3,11.6,8,10,28,234
8,2,2,4,17,4,11.2,8.2,9.8,29,229
8,2,3.6,6,17,3,12.1,8.6,10.5,27,247
8,2,3.6,6,17,4,15,9.9,12.7,22,311
8,2,6.2,8,17,4,16.5,11.1,14,20,329
8,12,6.2,8,0,4,16.6,10.9,14,20,329
8,11,3.6,6,17,3,12.1,8.9,10.6,27,250
8,11,3.6,6,17,3,12.8,9.3,11.2,25,263
8,1,3.6,6,15,3,13.2,8.5,11.1,25,260
8,1,3.6,6,15,3,13.7,9,11.6,24,272
8,1,3.6,6,15,4,15,10.2,12.8,22,302
9,10,2,4,17,4,10.8,7.6,9.4,30,220
9,10,2,4,25,4,11.9,7.9,10.1,28,235
9,10,3.6,6,17,3,12.3,8.2,10.4,27,246
9,10,3.6,6,25,3,14.4,8.4,11.7,24,274
9,10,6.2,8,17,4,14.2,8.7,11.7,24,273
9,10,6.2,8,25,4,14.3,9.4,12.1,23,284
9,10,6.2,8,12,4,18.8,11.3,15.4,18,361
9,10,6.2,8,25,4,17.1,12,14.8,19,348
9,7,2,4,19,3,9.8,8.8,9.3,30,218
9,5,2.5,4,3,3,12.1,9.2,10.8,26,253
9,5,2.5,4,25,3,11.9,9.2,10.7,26,251
9,5,2.8,4,3,0,10.8,8,9.6,29,257
9,5,3.6,6,5,3,13.4,9.6,11.7,24,274
9,5,2.5,4,3,3,12.6,9.8,11.3,25,266
9,5,2.8,4,3,0,12.1,8.3,10.4,27,279
9,5,3.6,6,5,3,14.1,10,12.2,23,288
9,5,2.8,4,3,0,12.5,10.7,11.7,24,315
9,5,3.6,6,5,3,15,13,14.1,20,331
9,13,6.2,8,17,4,15.5,9.2,12.7,22,297
9,13,6.2,8,26,4,14.2,9,11.9,24,278
9,13,6.2,8,17,4,17.6,10.3,14.3,20,336
9,13,6.2,8,26,4,15.6,10.6,13.4,21,312
9,0,1.4,4,15,3,8,5.9,7.1,40,166
9,0,1.4,4,25,3,8.6,5.8,7.4,38,172
9,0,1.4,4,15,3,8.1,6,7.2,39,169
9,0,1.6,4,6,0,7.7,5,6.5,43,175
9,0,1.6,4,25,0,7.8,4.6,6.3,45,170
9,2,1.4,4,15,3,8.1,6.2,7.3,39,172
9,2,1.4,4,25,3,8.6,6.2,7.5,38,175
9,2,1.4,4,15,3,8.4,6.4,7.5,38,176
9,2,1.6,4,6,0,7.8,5.2,6.6,43,178
9,2,1.6,4,25,0,8.1,4.9,6.7,42,180
9,11,1.5,4,3,3,9.2,7.3,8.3,34,195
9,11,1.6,4,3,0,8.5,6,7.4,38,198
9,11,1.5,4,3,3,9.8,7.9,8.9,32,209
9,11,1.6,4,3,0,8.5,6.1,7.4,38,198
9,11,2,4,6,4,10.9,8.3,9.7,29,228
9,1,2.5,4,15,3,10.9,7.9,9.5,30,224
9,1,3.6,6,15,3,12.7,8.5,10.8,26,254
9,1,3.6,6,15,1,17.2,11.6,14.6,19,245
9,2,1.5,4,3,3,8.8,6.5,7.8,36,181
9,2,2,4,6,4,10.5,7.4,9.1,31,213
9,2,1.8,4,19,3,4.8,5.5,5.1,55,121
9,6,4.3,6,3,3,13.4,10,11.8,24,278
9,6,4.3,6,3,1,19.3,14.4,17.1,17,284
9,6,5.3,8,3,3,14.6,10.3,12.7,22,298
9,6,5.3,8,3,3,14.6,10.3,12.7,22,298
9,6,5.3,8,3,1,19.7,13.9,17.1,17,283
9,6,5.3,8,5,3,14.9,10.9,13.1,22,307
9,6,6.2,8,5,4,15.9,11.2,13.8,20,324
9,6,5.3,8,5,3,13.4,10,11.8,24,278
9,6,4.3,6,3,3,14.1,10.6,12.5,23,294
9,6,4.3,6,3,1,20.2,15.2,18,16,296
9,6,5.3,8,3,3,15,10.7,13.1,22,307
9,6,5.3,8,3,3,15,10.7,13.1,22,307
9,6,5.3,8,3,1,21,15,18.3,15,309
9,6,5.3,8,5,3,15.6,11.6,13.8,20,324
9,6,6.2,8,5,4,16,11.7,14.1,20,331
9,6,5.3,8,5,3,14.4,11.2,13,22,304
9,0,1.4,4,15,3,8.8,6.6,7.8,36,184
9,0,1.4,4,25,3,8.4,6.3,7.4,38,174
9,0,1.8,4,15,3,9.3,7,8.3,34,193
9,0,1.8,4,24,3,9.2,6.8,8.1,35,190
9,9,1.4,4,15,3,8.8,6.6,7.8,36,184
9,9,1.4,4,25,3,8.4,6.3,7.4,38,174
9,9,1.8,4,15,3,9.3,7,8.3,34,193
9,9,1.8,4,24,3,9.2,6.8,8.1,35,190
9,10,1.4,4,19,3,7.8,6.2,7.1,40,167
9,10,1.4,4,24,3,8,6,7.1,40,166
9,12,5.3,8,3,3,15.1,10.4,13,22,305
9,12,5.3,8,3,3,15.1,10.4,13,22,305
9,12,5.3,8,3,1,19.8,13.9,17.2,16,285
9,12,5.3,8,3,3,15.3,10.9,13.3,21,313
9,12,5.3,8,3,3,15.3,10.9,13.3,21,312
9,12,5.3,8,3,1,22.3,15.7,19.3,15,321
9,12,5.3,8,3,3,15.1,10.4,13,22,305
9,12,5.3,8,3,3,15.1,10.4,13,22,305
9,12,5.3,8,3,1,19.8,13.9,17.2,16,285
9,12,5.3,8,3,3,15.2,10.8,13.2,21,310
9,12,5.3,8,3,3,15.2,10.8,13.2,21,310
9,12,5.3,8,3,1,20.8,14.5,18,16,299
9,12,6.2,8,0,4,16.4,10.7,13.8,20,325
9,12,2,4,6,4,11.7,9,10.5,27,246
9,12,3.6,6,18,3,12.9,8.7,11,26,258
9,12,3.6,6,18,3,13.7,9.4,11.8,24,276
9,11,1.4,4,15,3,9.3,7.2,8.3,34,194
9,11,1.4,4,25,3,9.2,7.1,8.2,34,194
9,11,1.4,4,15,3,9.9,7.8,8.9,32,210
10,1,3.6,6,5,3,12.4,7.8,10.3,27,242
10,1,3.6,6,5,3,12.4,7.8,10.3,27,242
10,1,3.6,6,5,1,17.1,10.6,14.2,20,234
10,1,5.7,8,5,3,14.7,9.4,12.3,23,289
10,1,3.6,6,5,3,12.8,8.7,11,26,258
10,1,3.6,6,5,3,12.8,8.7,11,26,258
10,1,3.6,6,5,1,17.6,12,15,19,248
10,4,3.6,6,6,3,12.9,8.4,10.9,26,259
10,4,3.6,6,6,3,12.4,8.4,10.6,27,249
11,2,3.6,6,5,3,12.4,7.8,10.3,27,242
11,2,5.7,8,25,4,15.6,10.1,13.1,22,307
11,2,6.4,8,25,4,16.7,10.4,13.9,20,325
11,2,5.7,8,5,3,14.7,9.4,12.3,23,289
11,2,6.4,8,5,4,15.6,9.6,12.9,22,302
11,2,3.6,6,5,3,12.8,8.7,11,26,258
11,2,3.6,6,5,3,12.8,8.7,11,26,258
11,2,3.6,6,5,1,17.6,12,15,19,248
11,2,6.4,8,25,4,16.7,10.4,13.9,20,325
11,2,6.4,8,5,4,15.6,9.6,12.9,22,302
11,2,6.2,8,5,4,17.6,10.7,14.5,19,339
11,2,6.2,8,5,4,17.6,10.7,14.5,19,339
11,2,6.2,8,25,4,18.1,11.4,15.1,19,352
11,1,3.6,6,2,3,13.7,9,11.6,24,271
11,1,3.6,6,2,3,13.7,9,11.6,24,271
11,1,3.6,6,2,1,18.9,12.7,16.1,18,268
11,1,3.6,6,5,3,12.4,7.8,10.3,27,242
11,1,3.6,6,5,3,12.4,7.8,10.3,27,242
11,1,3.6,6,5,1,17.1,10.6,14.2,20,234
11,1,5.7,8,2,3,15.6,9.7,12.9,22,302
11,1,5.7,8,5,3,14.7,9.4,12.3,23,289
11,1,6.4,8,5,4,15.6,9.6,12.9,22,302
11,1,3.6,6,5,3,12.8,8.7,11,26,258
11,1,3.6,6,5,3,12.8,8.7,11,26,258
11,1,3.6,6,5,1,17.6,12,15,19,248
11,1,5.7,8,2,3,16,10.1,13.3,21,312
11,1,6.4,8,5,4,15.6,9.6,12.9,22,302
11,1,6.2,8,5,4,17.6,10.7,14.5,19,339
11,12,3.6,6,5,3,12.7,9.6,11.3,25,265
11,12,5.7,8,5,3,16.7,10.9,14.1,20,331
11,12,6.4,8,5,4,18.3,12.2,15.6,18,363
11,4,3.6,6,3,3,13.7,9.4,11.8,24,276
11,4,3.6,6,3,1,19.4,13.3,16.7,17,274
11,11,2.4,4,1,3,12.7,9.2,11.1,25,261
11,11,3.6,6,3,3,14.2,9.5,12.1,23,284
11,11,3.6,6,3,1,19.1,13.2,16.4,17,274
11,11,3.6,6,3,3,14.5,10,12.4,23,292
12,13,1.4,4,3,3,9.3,6.5,8,35,187
12,13,1.4,4,25,3,9,6.7,7.9,36,185
12,3,1.4,4,3,3,9.7,7.4,8.7,32,202
12,3,1.4,4,24,3,8.4,7,7.8,36,182
12,3,1.4,4,3,3,9.7,7.4,8.7,32,202
12,3,1.4,4,24,3,8.4,7,7.8,36,182
12,9,1.4,4,3,3,10.7,7.9,9.4,30,221
12,11,1.4,4,25,3,9.5,7.1,8.4,34,197
12,11,2.4,4,6,3,10.7,7.8,9.4,30,220
12,11,2.4,4,6,3,11,8,9.7,29,226
13,1,2,4,19,3,5.7,6.2,5.9,48,138
13,11,1,3,15,3,8.6,8.1,8.4,34,195
13,11,2,4,15,3,10.2,8,9.3,30,217
13,11,2,4,15,3,11.5,8,9.9,29,233
13,11,2,4,15,3,11.3,8,9.9,29,231
13,11,3.5,6,15,3,13.5,9.1,11.5,25,270
13,11,2,4,15,3,11.9,8.7,10.5,27,246
13,11,2.7,6,15,3,13.8,9.8,12,24,282
13,11,3.5,6,15,3,14.2,10.2,12.4,23,291
13,11,1.5,4,15,3,10.2,7.8,9.1,31,214
13,11,2.5,4,15,3,11.1,8.1,9.7,29,229
13,11,2.5,4,15,1,15.2,10.9,13.3,21,219
13,11,1.5,4,15,3,10.7,8.3,9.6,29,226
13,11,2,4,15,3,11.5,8.8,10.3,27,241
13,12,3.5,6,12,3,13.8,10.7,12.4,23,291
13,12,3.5,6,12,3,14.9,11.2,13.2,21,311
13,12,2.3,4,15,3,12.6,8.6,10.8,26,254
13,12,3.5,6,15,3,13.9,9.8,12.1,23,283
13,12,3.5,6,15,1,18.7,13,16.2,17,269
13,12,2.3,4,15,3,13.1,9.2,11.4,25,267
13,12,3.5,6,15,3,14.8,10.7,13,22,305
13,12,3.5,6,15,3,14.5,10.6,12.7,22,299
13,12,3.5,6,15,1,19.7,14.3,17.3,16,288
13,6,2.7,6,12,3,11.9,9,10.6,27,249
13,6,2.7,6,12,3,12,9.4,10.8,26,253
13,6,2.7,6,12,3,12.3,9.4,11,26,258
13,6,3,6,12,0,10.8,8,9.5,30,256
13,6,3,6,12,0,10.8,8.4,9.7,29,260
13,6,3.3,6,15,3,12.3,9.4,11,26,259
13,6,3.3,6,15,3,12.3,9.3,10.9,26,257
13,6,3.3,6,15,1,16.8,12.7,14.9,19,248
13,6,3.3,6,15,3,12.4,9.8,11.2,25,263
13,6,3.3,6,15,3,12.4,9.8,11.2,25,263
13,6,3.3,6,15,1,16.8,12.7,14.9,19,248
13,6,3.5,6,12,3,13.6,10.1,12,24,282
13,6,3.5,6,12,3,13.6,10.7,12.3,23,288
13,6,3.5,6,12,3,13.7,11.2,12.5,23,293
13,6,5,8,12,3,14.1,10.4,12.4,23,292
13,6,5,8,12,3,13.9,10.2,12.2,23,286
13,6,5,8,12,1,20.2,14,17.4,16,288
13,6,5,8,12,3,14.7,11.2,13.1,22,308
13,6,5,8,12,3,14.7,11.2,13.1,22,307
13,6,5,8,12,1,20.2,14,17.4,16,288
13,6,5,8,12,3,14.7,11.8,13.8,20,324
13,6,5,8,12,3,14.7,11.8,13.8,20,323
13,6,5,8,12,1,20.3,14,17.4,16,288
13,6,2.7,6,12,3,12.6,9.8,11.3,25,265
13,6,2.7,6,12,3,13.1,10.2,11.8,24,277
13,6,2.7,6,12,3,13.1,9.8,11.6,24,272
13,6,3,6,12,0,11.8,9.3,10.7,26,288
13,6,3,6,12,0,11.8,9.3,10.7,26,288
13,6,3,6,12,0,11.2,8.4,9.9,29,266
13,6,3.3,6,15,3,13,10.3,11.8,24,277
13,6,3.3,6,15,3,12.9,10.2,11.7,24,273
13,6,3.3,6,15,1,17.6,13.7,15.8,18,263
13,6,3.3,6,15,3,13.8,10.7,12.4,23,291
13,6,3.3,6,15,3,13.8,10.7,12.4,23,291
13,6,3.3,6,15,1,17.5,13.7,15.8,18,262
13,6,3.5,6,12,3,14.3,10.5,12.6,22,295
13,6,3.5,6,12,3,14.4,10.6,12.7,22,297
13,6,3.5,6,12,3,14.5,11.2,13,22,305
13,6,5,8,12,3,14.6,10.9,13,22,304
13,6,5,8,12,3,15.1,11,13.3,21,311
13,6,5,8,12,1,20,15.6,18,16,300
13,6,5,8,12,3,14.7,11.8,13.8,20,324
13,6,5,8,12,3,15.1,11.8,13.8,20,324
13,6,5,8,12,1,20,15.6,18,16,300
13,6,5,8,12,3,15.7,12.4,14.2,20,334
13,6,5,8,12,3,16.1,12.4,14.5,19,339
13,6,5,8,12,1,21.4,17.2,19.5,14,325
13,6,3.5,6,12,3,15.6,13.2,14.5,19,339
13,10,1.6,4,8,3,8.6,6.4,7.6,37,179
13,10,1.6,4,24,3,8.6,6.7,7.8,36,182
13,10,1.6,4,25,3,9,7.1,8.2,34,192
13,12,3.5,6,15,3,14.7,10.2,12.7,22,298
13,12,3.5,6,15,3,14.7,10.7,12.9,22,303
13,12,3.5,6,15,3,15.7,11.2,13.7,21,322
13,0,1,3,15,3,8.5,6.2,7.5,38,176
13,0,1,3,25,3,7.9,5.9,7,40,164
13,0,2,4,8,3,8.9,6.1,7.7,37,179
13,0,2,4,15,3,9.8,7,8.5,33,200
13,0,2,4,24,3,9.5,6.9,8.3,34,196
13,2,2.3,4,25,4,12.2,9,10.8,26,252
13,2,2,4,25,3,10.5,7.8,9.3,30,219
13,2,1.5,4,15,3,10,7,8.7,32,203
13,2,2,4,15,3,11.2,7.6,9.6,29,225
13,2,2.5,4,3,3,11.3,7.4,9.5,30,223
13,2,2,4,15,3,11.8,8.2,10.2,28,238
13,2,2.7,6,15,3,13.8,9.1,11.8,24,277
13,2,2,4,19,3,5.5,5.6,5.6,50,131
13,13,3.5,6,9,4,20.4,13.1,17.1,17,403
13,10,2.3,4,12,3,11,7.4,9.4,30,219
13,10,2.3,4,12,3,11.8,8.1,10.1,28,236
13,10,2.3,4,25,3,11,7.7,9.5,30,222
13,10,2.3,4,25,3,11.8,8.4,10.3,27,240
13,10,5,8,12,3,15.1,9.3,12.5,23,291
13,10,5,8,25,3,15.5,9.5,12.8,22,300
13,10,2.3,4,12,3,11.8,8.2,10.2,28,238
13,10,2.3,4,25,3,11.8,8.4,10.3,27,240
13,10,5,8,12,3,15.5,10,13.1,22,305
13,10,5.2,8,25,4,17.2,11.3,14.6,19,341
13,15,3.5,6,15,3,16.2,12.8,14.7,19,345
13,15,3.7,6,15,3,16.8,13.1,15.1,19,354
13,1,3.5,6,15,3,13.1,8.7,11.1,25,260
13,1,3.5,6,15,1,17.6,11.7,15,19,249
13,1,3.5,6,15,3,14.6,10,12.5,23,294
13,1,3.5,6,15,3,13.6,9.9,12.4,23,291
13,1,3.5,6,15,1,18.7,13.4,16.3,17,271
13,7,2.5,4,15,3,11.9,8.7,10.4,27,244
13,7,2.5,4,15,1,16.2,11.9,14.3,20,234
13,7,2.5,4,15,3,12.3,8.8,10.7,26,251
13,7,2.5,4,15,1,16.8,12.1,14.7,19,241
14,1,3.3,6,17,4,13.8,9.7,11.9,24,282
14,1,3.8,6,17,3,13.4,9.6,11.7,24,276
14,1,5,8,17,4,15.6,10.4,13.2,21,312
14,1,3.3,6,17,4,13.7,9.7,11.9,24,279
14,1,5,8,17,4,15.2,10.2,13,22,306
15,12,2.5,4,3,3,11,9.2,10.2,28,239
15,12,3.6,6,3,3,13.1,9.4,11.4,25,268
15,12,2.5,4,3,3,11.2,9.4,10.4,27,243
15,12,3.6,6,3,3,13.5,9.5,11.7,24,275
15,5,2.5,4,3,3,12.1,9.2,10.8,26,253
15,5,2.5,4,25,3,11.9,9.2,10.7,26,251
15,5,2.8,4,3,0,10.8,8,9.6,29,257
15,5,3.6,6,5,3,13.4,9.6,11.7,24,274
15,5,2.5,4,3,3,12.6,9.8,11.3,25,266
15,5,2.8,4,3,0,12.1,8.3,10.4,27,279
15,5,3.6,6,5,3,14.1,10,12.2,23,288
15,6,4.3,6,3,3,13.4,10,11.8,24,278
15,6,4.3,6,3,1,19.3,14.4,17.1,17,284
15,6,5.3,8,3,3,14.6,10.3,12.7,22,298
15,6,5.3,8,3,3,14.6,10.3,12.7,22,298
15,6,5.3,8,3,1,19.7,13.9,17,17,283
15,6,5.3,8,5,3,14.9,10.9,13.1,22,307
15,6,6.2,8,5,4,15.9,11.2,13.8,20,323
15,6,5.3,8,5,3,13.4,10,11.8,24,278
15,6,4.3,6,3,3,14.1,10.6,12.5,23,294
15,6,4.3,6,3,1,20.2,15.2,18,16,296
15,6,5.3,8,3,3,15,10.7,13.1,22,307
15,6,5.3,8,3,3,15,10.7,13.1,22,307
15,6,5.3,8,3,1,21,15,18.3,15,309
15,6,5.3,8,5,3,15.6,11.6,13.8,20,324
15,6,6.2,8,5,4,16,11.7,14.1,20,331
15,6,5.3,8,5,3,14.4,11.2,13,22,304
15,11,1.5,4,6,3,9.2,7.9,8.6,33,201
15,11,1.6,4,3,0,8.5,6,7.4,38,198
15,11,1.5,4,6,3,9.6,8.3,9,31,210
15,11,1.6,4,3,0,8.5,6.1,7.4,38,198
15,11,2,4,6,4,11.2,9,10.2,28,239
15,12,5.3,8,3,3,15.1,10.4,13,22,305
15,12,5.3,8,3,3,15.1,10.4,13,22,305
15,12,5.3,8,3,1,19.8,13.9,17.2,16,285
15,12,5.3,8,3,3,15.2,10.8,13.2,21,310
15,12,5.3,8,3,3,15.2,10.8,13.2,21,310
15,12,5.3,8,3,1,20.8,14.5,18,16,299
15,12,6.2,8,0,4,16.4,10.7,13.8,20,325
15,12,5.3,8,3,3,15.1,10.4,13,22,305
15,12,5.3,8,3,3,15.1,10.4,13,22,305
15,12,5.3,8,3,1,19.8,13.9,17.2,16,285
15,12,5.3,8,3,3,15.3,10.9,13.3,21,313
15,12,5.3,8,3,3,15.3,10.9,13.3,21,312
15,12,5.3,8,3,1,22.3,15.7,19.3,15,321
15,12,6.2,8,0,4,17.1,11.3,14.5,19,340
16,1,1.5,4,19,3,7.9,6.3,7.2,39,168
16,1,1.5,4,22,3,8.2,6.8,7.6,37,177
16,1,1.5,4,25,3,8.9,6.7,7.9,36,185
16,1,2,4,25,3,10.7,7.3,9.2,31,214
16,2,2,4,12,3,10.4,7.4,9.1,31,211
16,1,2,4,19,3,5,5.1,5.1,55,118
16,0,1.5,4,19,3,7.5,5.9,6.8,42,158
16,0,1.5,4,25,3,7.7,5.7,6.8,42,158
16,0,2,4,19,3,7.8,6,7,40,163
16,0,2,4,25,3,8.5,6.1,7.4,38,173
16,0,1.5,4,25,4,8.4,6.2,7.4,38,173
16,1,1.5,4,19,3,7.7,6,6.9,41,162
16,1,1.5,4,22,3,7.9,6.6,7.3,39,170
16,1,1.5,4,25,3,8,6.2,7.2,39,167
16,1,1.5,4,22,4,7.9,6.6,7.3,39,170
16,1,1.5,4,25,4,8,6.2,7.2,39,167
16,2,1.5,4,19,3,7.4,5.6,6.6,43,153
16,2,2,4,19,3,7.8,6,7,40,163
16,2,2,4,25,3,8.5,6,7.4,38,172
16,2,1.5,4,25,4,8.4,6.2,7.4,38,173
16,1,2,4,25,4,10.6,8.3,9.6,29,224
16,11,1.5,4,19,3,8.4,7,7.8,36,181
16,11,1.5,4,19,3,8.7,7.2,8,35,188
16,9,1.5,4,19,3,7,5.9,6.5,43,151
16,9,1.5,4,22,3,7.6,6.5,7,40,166
16,9,1.5,4,25,3,8.1,6.6,7.4,38,174
16,9,1.8,4,19,3,8.3,6.9,7.7,37,180
16,9,1.8,4,22,3,8.3,6.9,7.7,37,180
16,9,1.8,4,25,3,9.4,7.1,8.4,34,195
16,9,1.8,4,19,3,8.9,7.5,8.2,34,194
16,9,1.8,4,22,3,8.9,7.5,8.2,34,194
16,4,3.5,6,18,3,12.6,8.4,10.7,26,252
16,4,3.5,6,12,3,12.2,8.5,10.6,27,247
16,11,3.5,6,3,3,13,9.3,11.3,25,266
16,11,3.5,6,18,3,12.4,9.3,11,26,256
16,6,3.5,6,3,3,12.8,9.5,11.3,25,264
17,2,1.6,4,9,3,8.9,7,8.1,35,189
17,0,1.6,4,15,3,8.3,6.2,7.4,38,173
17,0,1.6,4,25,3,8.2,6.3,7.3,39,173
17,2,1.6,4,25,3,10.7,7.8,9.4,30,221
17,2,2,4,15,3,8.3,6.4,7.4,38,174
17,2,2,4,25,3,9.3,6.4,8,35,188
17,1,1.6,4,9,3,9.2,7.1,8.3,34,194
17,1,1.6,4,25,3,10.7,8.1,9.6,29,226
17,1,2,4,15,3,9.4,7.2,8.4,34,198
17,1,2,4,25,3,9.8,7.3,8.7,32,205
17,1,1.6,4,8,3,4.3,4.4,4.3,66,102
17,1,1.6,4,8,3,4.2,4,4.1,69,96
17,11,2,4,15,3,8.6,7,7.9,36,186
17,11,1.6,4,9,3,9,8,8.6,33,201
17,11,2,4,15,3,9.2,7.8,8.6,33,202
17,11,3.3,6,15,3,12.9,9.4,11.3,25,265
17,11,3.3,6,15,3,13,9.7,11.5,25,269
17,11,3.3,6,15,3,13.9,10.8,12.5,23,295
17,11,2.4,4,15,3,11.1,8.6,10,28,235
17,11,2.4,4,15,3,12,9.1,10.7,26,253
17,11,2,4,15,3,12.5,9.6,11.2,25,264
17,1,2,4,17,3,10.4,7.4,9.1,31,212
17,1,2.4,4,15,3,9.8,6.9,8.5,33,202
17,2,2,4,8,3,6,5.3,5.7,50,135
17,2,2,4,8,3,5.9,5.1,5.6,50,132
17,11,2,4,15,3,10.1,7.8,9,31,213
17,11,1.6,4,9,3,9.9,8.5,9.3,30,221
17,11,2,4,15,3,11,9.1,10.2,28,241
18,2,2,4,16,4,10.7,8.6,9.7,29,228
18,2,3,6,16,4,12.4,8.7,10.8,26,253
18,2,3,6,16,4,12.5,9.3,11.1,25,260
18,0,3.5,6,16,4,9.1,7.7,8.5,33,200
18,10,2,4,16,4,11.2,8.5,10,28,233
18,10,3,6,16,4,12.3,8.6,10.7,26,251
18,10,3,6,16,4,12.5,9.2,11,26,259
18,2,3.7,6,16,4,13.2,9.8,11.7,24,274
18,2,5.6,8,16,4,14.9,10.3,12.8,22,301
18,0,2,4,9,4,9.7,7.1,8.5,33,200
18,0,2,4,9,4,10.6,8,9.4,30,221
18,11,3.5,6,22,4,12.5,9,10.9,26,257
18,12,5.6,8,16,4,17.4,12.2,15.1,19,354
19,11,2,4,17,0,8.9,7.2,8.1,35,218
19,11,2,4,17,4,10.7,8.8,9.9,29,227
19,11,3,6,17,4,13.3,10,11.8,24,277
19,13,2,4,17,4,10.2,7.8,9.2,31,215
19,13,3,6,17,4,11.9,8.5,10.4,27,242
19,13,3,6,25,4,14.9,9.8,12.6,22,296
19,13,3,6,17,4,12.4,8.8,10.8,26,253
19,13,3,6,25,4,15.3,10,12.9,22,302
19,13,3,6,17,4,13,9.2,11.3,25,265
19,13,2,4,17,4,10.2,7.8,9.2,31,215
19,13,3,6,17,4,11.9,8.5,10.4,27,242
19,13,3,6,25,4,14.9,9.8,12.6,22,296
19,13,3,6,17,4,12.4,8.8,10.8,26,253
19,13,3,6,25,4,15.3,10,12.9,22,302
19,13,3,6,17,4,13,9.2,11.3,25,265
19,13,5,8,17,4,15.6,10.4,13.3,21,311
19,13,5,8,17,4,15.6,10.4,13.3,21,311
19,0,2,4,17,0,7.8,5.8,6.9,41,186
19,0,2,4,17,4,9.8,6.9,8.5,33,200
19,0,3,6,17,4,11.8,8.2,10.2,28,238
19,2,2,4,17,0,7.8,5.8,6.9,41,186
19,2,2,4,17,4,10.1,7.2,8.8,32,207
19,2,3,6,17,4,12,8.4,10.4,27,243
19,1,3,6,17,4,14,9,11.8,24,276
19,1,3,6,17,4,14,9.4,11.9,24,280
19,1,5,8,17,4,15.8,10.3,13.3,21,313
20,11,2.4,4,6,3,11,7.8,9.6,29,225
20,11,2.4,4,6,1,15.5,10.5,13.3,21,218
20,11,3.2,6,6,3,11.4,8.3,10,28,234
20,11,2.4,4,6,3,11.3,8.4,10,28,235
20,11,2.4,4,6,3,11.3,8.4,10,28,235
20,11,2.4,4,6,1,16.3,11.3,14,20,231
20,11,3.2,6,6,3,11.6,8.6,10.3,27,241
20,11,2.4,4,6,3,11.4,8.7,10.2,28,239
20,11,3.2,6,6,3,12.8,9,11.1,25,259
20,11,2.4,4,6,3,12.1,9.4,10.9,26,256
20,11,3.2,6,6,3,12.9,9.9,11.6,24,269
20,11,2.4,4,3,3,10.6,7.6,9.3,30,218
20,11,2.4,4,25,3,10.4,7.3,9,31,211
20,11,2.4,4,6,3,10.8,7.8,9.5,30,222
20,11,2.4,4,25,3,10.8,7.6,9.4,30,221
20,12,3,6,5,0,11.2,8.5,10,28,268
20,12,3.6,6,5,3,12.7,9.6,11.3,25,265
20,12,5.7,8,5,3,16.7,10.9,14.1,20,331
20,12,6.4,8,5,4,18.3,12.6,15.7,18,368
20,12,6.2,8,5,4,20.9,13.8,17.7,16,413
20,11,2,4,5,3,10.5,9.4,10,28,233
20,11,3.6,6,5,3,12.8,10.4,11.8,24,274
20,11,3.6,6,25,3,13.7,9.6,11.8,24,277
20,11,2,4,5,3,10.9,10,10.5,27,245
